date,epex_price,load_mw,mean_sent,n_headlines,sent_smooth,ttf_price,dprice_1d,fwd1_dprice,dprice_lag1,sent_lag1,dprice_lag2,sent_lag2,dprice_lag3,sent_lag3,dprice_lag5,sent_lag5,dprice_lag7,sent_lag7,load_chg,load_z,dprice_vol_10,ttf_d1,ttf_d1_lag1,ttf_d1_lag2,ttf_d1_lag3
2018-10-21,55.50708333333333,47370.875,0.0,0,0.0,26.86000061035156,-3.8716666666666697,0.6229166666666757,-8.234166666666667,0.0,4.448749999999997,0.0,-7.746249999999996,0.0,12.548750000000005,0.0,-16.79583333333333,0.0,-0.06835295534834096,-1.4317040776305752,13.88067712247757,0.0,0.0,0.835000991821282,0.0849990844726598
2018-10-22,56.13,60573.458333333336,0.0,0,0.0,26.114999771118164,0.6229166666666757,-21.5075,-3.8716666666666697,0.0,-8.234166666666667,0.0,4.448749999999997,0.0,-1.0875000000000057,0.0,31.363333333333326,0.0,0.2787067651448982,0.9679262066796818,13.859168387084363,-0.7450008392333949,0.0,0.0,0.835000991821282
2018-10-23,34.6225,63854.16666666666,0.0,0,0.0,25.665000915527344,-21.5075,9.94958333333333,0.6229166666666757,0.0,-3.8716666666666697,0.0,-8.234166666666667,0.0,-7.746249999999996,0.0,12.548750000000005,0.0,0.05416082263752742,1.4876978911165646,15.053368314111916,-0.4499988555908203,-0.7450008392333949,0.0,0.0
2018-10-24,44.57208333333333,62842.125,0.0,0,0.0,25.26000022888184,9.94958333333333,4.16791666666667,-21.5075,0.0,0.6229166666666757,0.0,-3.8716666666666697,0.0,4.448749999999997,0.0,-1.0875000000000057,0.0,-0.01584926590538316,1.2450778007073513,14.29714297687869,-0.40500068664550426,-0.4499988555908203,-0.7450008392333949,0.0
2018-10-25,48.74,62289.833333333336,0.0,0,0.0,24.864999771118164,4.16791666666667,9.786250000000003,9.94958333333333,0.0,-21.5075,0.0,0.6229166666666757,0.0,-8.234166666666667,0.0,-7.746249999999996,0.0,-0.008788558099629307,1.1008373401058895,9.939251850399959,-0.3950004577636754,-0.40500068664550426,-0.4499988555908203,-0.7450008392333949
2018-10-26,58.526250000000005,60471.79166666666,0.0,0,0.0,24.280000686645508,9.786250000000003,-10.402083333333337,4.16791666666667,0.0,9.94958333333333,0.0,-21.5075,0.0,-3.8716666666666697,0.0,4.448749999999997,0.0,-0.02918681218711472,0.7715960628906371,9.549392961525982,-0.5849990844726562,-0.3950004577636754,-0.40500068664550426,-0.4499988555908203
2018-10-27,48.12416666666667,52317.04166666666,0.0,0,0.0,24.280000686645508,-10.402083333333337,-4.663366666666668,9.786250000000003,0.0,4.16791666666667,0.0,9.94958333333333,0.0,0.6229166666666757,0.0,-8.234166666666667,0.0,-0.13485213146901143,-0.6575055159729676,9.966421937897922,0.0,-0.5849990844726562,-0.3950004577636754,-0.40500068664550426
2018-10-28,43.4608,48236.64,0.0,0,0.0,24.280000686645508,-4.663366666666668,0.5133666666666628,-10.402083333333337,0.0,9.786250000000003,0.0,4.16791666666667,0.0,-21.5075,0.0,-3.8716666666666697,0.0,-0.07799373849661784,-1.2950427643662872,9.825181643270483,0.0,0.0,-0.5849990844726562,-0.3950004577636754
2018-10-29,43.97416666666666,62125.66666666666,0.0,0,0.0,24.57999992370605,0.5133666666666628,-10.301249999999996,-4.663366666666668,0.0,-10.402083333333337,0.0,9.786250000000003,0.0,9.94958333333333,0.0,0.6229166666666757,0.0,0.2879352016779497,1.0760498132388554,9.61609260750574,0.2999992370605433,0.0,0.0,-0.5849990844726562
2018-10-30,33.672916666666666,62816.583333333336,0.0,0,0.0,23.875,-10.301249999999996,11.466249999999995,0.5133666666666628,0.0,-4.663366666666668,0.0,-10.402083333333337,0.0,4.16791666666667,0.0,-21.5075,0.0,0.011121275693889432,1.13860749911517,9.777169822336871,-0.7049999237060511,0.2999992370605433,0.0,0.0
2018-10-31,45.13916666666666,58623.91666666666,0.0,0,0.0,24.334999084472656,11.466249999999995,2.774166666666666,-10.301249999999996,0.0,0.5133666666666628,0.0,-4.663366666666668,0.0,9.786250000000003,0.0,9.94958333333333,0.0,-0.06674458310504539,0.37626701633933096,10.70904161617894,0.45999908447265625,-0.7049999237060511,0.2999992370605433,0.0
2018-11-01,47.91333333333333,53283.583333333336,0.0,0,0.0,23.649999618530277,2.774166666666666,6.85541666666667,11.466249999999995,0.0,-10.301249999999996,0.0,0.5133666666666628,0.0,-10.402083333333337,0.0,4.16791666666667,0.0,-0.09109478924272929,-0.553375630807422,10.767534201601325,-0.6849994659423793,0.45999908447265625,-0.7049999237060511,0.2999992370605433
2018-11-02,54.76875,56556.04166666666,0.0,0,0.0,24.28499984741211,6.85541666666667,-2.725833333333334,2.774166666666666,0.0,11.466249999999995,0.0,-10.301249999999996,0.0,-4.663366666666668,0.0,9.786250000000003,0.0,0.06141588325359737,0.006165119545176859,8.124356649212025,0.6350002288818324,-0.6849994659423793,0.45999908447265625,-0.7049999237060511
2018-11-03,52.04291666666666,51013.5,0.0,0,0.0,24.28499984741211,-2.725833333333334,-4.575416666666662,6.85541666666667,0.0,2.774166666666666,0.0,11.466249999999995,0.0,0.5133666666666628,0.0,-10.402083333333337,0.0,-0.09800087671152125,-0.9709120263884179,7.727931312693177,0.0,0.6350002288818324,-0.6849994659423793,0.45999908447265625
2018-11-04,47.4675,47086.083333333336,0.0,0,0.0,24.28499984741211,-4.575416666666662,9.726666666666667,-2.725833333333334,0.0,6.85541666666667,0.0,2.774166666666666,0.0,-10.301249999999996,0.0,-4.663366666666668,0.0,-0.07698779081354279,-1.5571686602313632,7.792237013999616,0.0,0.0,0.6350002288818324,-0.6849994659423793
2018-11-05,57.19416666666667,59604.25,0.0,0,0.0,23.809999465942383,9.726666666666667,1.3554166666666703,-4.575416666666662,0.0,-2.725833333333334,0.0,6.85541666666667,0.0,11.466249999999995,0.0,0.5133666666666628,0.0,0.26585703843846287,0.592227166925335,7.783832643137533,-0.47500038146972656,0.0,0.0,0.6350002288818324
2018-11-06,58.54958333333334,61180.29166666666,0.0,0,0.0,23.895000457763672,1.3554166666666703,-2.5416666666666714,9.726666666666667,0.0,-4.575416666666662,0.0,-2.725833333333334,0.0,2.774166666666666,0.0,-10.301249999999996,0.0,0.02644176659662123,0.8262177630858563,6.897944827163786,0.08500099182128906,-0.47500038146972656,0.0,0.0
2018-11-07,56.00791666666667,62002.458333333336,0.0,0,0.0,24.420000076293945,-2.5416666666666714,6.86249999999999,1.3554166666666703,0.0,9.726666666666667,0.0,-4.575416666666662,0.0,6.85541666666667,0.0,11.466249999999995,0.0,0.013438423457445392,0.9434880809161589,6.733612072833604,0.5249996185302734,0.08500099182128906,-0.47500038146972656,0.0
